run,type,module,name,attrname,attrvalue,value
General-3-20260518-01:59:04-2724,config,,,network,flora.simulations.LoRaNetworkTest,
General-3-20260518-01:59:04-2724,config,,,output-vector-file,../results/n100-gw1-s3.ini.vec,
General-3-20260518-01:59:04-2724,config,,,**.maxTransmissionDuration,4s,
General-3-20260518-01:59:04-2724,config,,,**.energyDetection,-110dBm,
General-3-20260518-01:59:04-2724,config,,,**.vector-recording,true,
General-3-20260518-01:59:04-2724,config,,,rng-class,cMersenneTwister,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[*].numUdpApps,1,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.numApps,1,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.**.evaluateADRinServer,true,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].destPort,2000,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].localPort,1000,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-3-20260518-01:59:04-2724,config,,,**.numberOfPacketsToSend,0,
General-3-20260518-01:59:04-2724,config,,,sim-time-limit,3d,
General-3-20260518-01:59:04-2724,config,,,warmup-period,2h,
General-3-20260518-01:59:04-2724,config,,,simtime-resolution,-11,
General-3-20260518-01:59:04-2724,config,,,repeat,20,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-3-20260518-01:59:04-2724,config,,,**.alohaChannelModel,false,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].numApps,1,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-3-20260518-01:59:04-2724,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-3-20260518-01:59:04-2724,config,,,**.sigma,3.57,
General-3-20260518-01:59:04-2724,config,,,**.constraintAreaMinX,0m,
General-3-20260518-01:59:04-2724,config,,,**.constraintAreaMinY,0m,
General-3-20260518-01:59:04-2724,config,,,**.constraintAreaMinZ,0m,
General-3-20260518-01:59:04-2724,config,,,**.constraintAreaMaxZ,0m,
General-3-20260518-01:59:04-2724,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-3-20260518-01:59:04-2724,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-3-20260518-01:59:04-2724,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-3-20260518-01:59:04-2724,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-3-20260518-01:59:04-2724,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-3-20260518-01:59:04-2724,config,,,**.minInterferenceTime,0s,
General-3-20260518-01:59:04-2724,config,,,**.displayAddresses,false,
General-3-20260518-01:59:04-2724,config,,,**.numberOfNodes,6,
General-3-20260518-01:59:04-2724,config,,,**.numberOfGateways,1,
General-3-20260518-01:59:04-2724,config,,,**.constraintAreaMaxX,2376.0m,
General-3-20260518-01:59:04-2724,config,,,**.constraintAreaMaxY,1090.0m,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[0].**.initialX,544.00m,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[0].**.initialY,544.00m,
General-3-20260518-01:59:04-2724,config,,,output-scalar-file,../results/n100-gw1-s3.ini.sca,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-3-20260518-01:59:04-2724,config,,,**.vector-recording,false,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-3-20260518-01:59:04-2724,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-3-20260518-01:59:04-2724,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-3-20260518-01:59:04-2724,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-16-20260518-02:49:41-2836,runattr,,,configname,General,
General-16-20260518-02:49:41-2836,runattr,,,datetime,20260518-02:49:41,
General-16-20260518-02:49:41-2836,runattr,,,datetimef,20260518-024941,
General-16-20260518-02:49:41-2836,runattr,,,experiment,General,
General-16-20260518-02:49:41-2836,runattr,,,inifile,n100-gw1.ini,
General-16-20260518-02:49:41-2836,runattr,,,iterationvars,"$0=""avg""",
General-16-20260518-02:49:41-2836,runattr,,,iterationvarsd,avg,
General-16-20260518-02:49:41-2836,runattr,,,iterationvarsf,avg-,
General-16-20260518-02:49:41-2836,runattr,,,measurement,"$0=""avg""",
General-16-20260518-02:49:41-2836,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-16-20260518-02:49:41-2836,runattr,,,processid,2836,
General-16-20260518-02:49:41-2836,runattr,,,repetition,16,
General-16-20260518-02:49:41-2836,runattr,,,replication,#16,
General-16-20260518-02:49:41-2836,runattr,,,resultdir,results,
General-16-20260518-02:49:41-2836,runattr,,,runnumber,16,
General-16-20260518-02:49:41-2836,runattr,,,seedset,16,
General-16-20260518-02:49:41-2836,config,,,image-path,../../../inet4.4/images,
General-16-20260518-02:49:41-2836,config,,,network,flora.simulations.LoRaNetworkTest,
General-16-20260518-02:49:41-2836,config,,,output-vector-file,../results/n100-gw1-s16.ini.vec,
General-16-20260518-02:49:41-2836,config,,,**.maxTransmissionDuration,4s,
General-16-20260518-02:49:41-2836,config,,,**.energyDetection,-110dBm,
General-16-20260518-02:49:41-2836,config,,,**.vector-recording,true,
General-16-20260518-02:49:41-2836,config,,,rng-class,cMersenneTwister,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[*].numUdpApps,1,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.numApps,1,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.**.evaluateADRinServer,true,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].destPort,2000,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].localPort,1000,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-16-20260518-02:49:41-2836,config,,,**.numberOfPacketsToSend,0,
General-16-20260518-02:49:41-2836,config,,,sim-time-limit,3d,
General-16-20260518-02:49:41-2836,config,,,warmup-period,2h,
General-16-20260518-02:49:41-2836,config,,,simtime-resolution,-11,
General-16-20260518-02:49:41-2836,config,,,repeat,20,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-16-20260518-02:49:41-2836,config,,,**.alohaChannelModel,false,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].numApps,1,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-16-20260518-02:49:41-2836,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-16-20260518-02:49:41-2836,config,,,**.sigma,3.57,
General-16-20260518-02:49:41-2836,config,,,**.constraintAreaMinX,0m,
General-16-20260518-02:49:41-2836,config,,,**.constraintAreaMinY,0m,
General-16-20260518-02:49:41-2836,config,,,**.constraintAreaMinZ,0m,
General-16-20260518-02:49:41-2836,config,,,**.constraintAreaMaxZ,0m,
General-16-20260518-02:49:41-2836,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-16-20260518-02:49:41-2836,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-16-20260518-02:49:41-2836,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-16-20260518-02:49:41-2836,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-16-20260518-02:49:41-2836,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-16-20260518-02:49:41-2836,config,,,**.minInterferenceTime,0s,
General-16-20260518-02:49:41-2836,config,,,**.displayAddresses,false,
General-16-20260518-02:49:41-2836,config,,,**.numberOfNodes,6,
General-16-20260518-02:49:41-2836,config,,,**.numberOfGateways,1,
General-16-20260518-02:49:41-2836,config,,,**.constraintAreaMaxX,2376.0m,
General-16-20260518-02:49:41-2836,config,,,**.constraintAreaMaxY,1090.0m,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[0].**.initialX,544.00m,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[0].**.initialY,544.00m,
General-16-20260518-02:49:41-2836,config,,,output-scalar-file,../results/n100-gw1-s16.ini.sca,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-16-20260518-02:49:41-2836,config,,,**.vector-recording,false,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-16-20260518-02:49:41-2836,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-16-20260518-02:49:41-2836,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-16-20260518-02:49:41-2836,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-5-20260518-02:06:45-2738,runattr,,,configname,General,
General-5-20260518-02:06:45-2738,runattr,,,datetime,20260518-02:06:45,
General-5-20260518-02:06:45-2738,runattr,,,datetimef,20260518-020645,
General-5-20260518-02:06:45-2738,runattr,,,experiment,General,
General-5-20260518-02:06:45-2738,runattr,,,inifile,n100-gw1.ini,
General-5-20260518-02:06:45-2738,runattr,,,iterationvars,"$0=""avg""",
General-5-20260518-02:06:45-2738,runattr,,,iterationvarsd,avg,
General-5-20260518-02:06:45-2738,runattr,,,iterationvarsf,avg-,
General-5-20260518-02:06:45-2738,runattr,,,measurement,"$0=""avg""",
General-5-20260518-02:06:45-2738,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-5-20260518-02:06:45-2738,runattr,,,processid,2738,
General-5-20260518-02:06:45-2738,runattr,,,repetition,5,
General-5-20260518-02:06:45-2738,runattr,,,replication,#5,
General-5-20260518-02:06:45-2738,runattr,,,resultdir,results,
General-5-20260518-02:06:45-2738,runattr,,,runnumber,5,
General-5-20260518-02:06:45-2738,runattr,,,seedset,5,
General-5-20260518-02:06:45-2738,config,,,image-path,../../../inet4.4/images,
General-5-20260518-02:06:45-2738,config,,,network,flora.simulations.LoRaNetworkTest,
General-5-20260518-02:06:45-2738,config,,,output-vector-file,../results/n100-gw1-s5.ini.vec,
General-5-20260518-02:06:45-2738,config,,,**.maxTransmissionDuration,4s,
General-5-20260518-02:06:45-2738,config,,,**.energyDetection,-110dBm,
General-5-20260518-02:06:45-2738,config,,,**.vector-recording,true,
General-5-20260518-02:06:45-2738,config,,,rng-class,cMersenneTwister,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[*].numUdpApps,1,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-5-20260518-02:06:45-2738,config,,,**.networkServer.numApps,1,
General-5-20260518-02:06:45-2738,config,,,**.networkServer.**.evaluateADRinServer,true,
General-5-20260518-02:06:45-2738,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-5-20260518-02:06:45-2738,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-5-20260518-02:06:45-2738,config,,,**.networkServer.app[0].destPort,2000,
General-5-20260518-02:06:45-2738,config,,,**.networkServer.app[0].localPort,1000,
General-5-20260518-02:06:45-2738,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-5-20260518-02:06:45-2738,config,,,**.numberOfPacketsToSend,0,
General-5-20260518-02:06:45-2738,config,,,sim-time-limit,3d,
General-5-20260518-02:06:45-2738,config,,,warmup-period,2h,
General-5-20260518-02:06:45-2738,config,,,simtime-resolution,-11,
General-5-20260518-02:06:45-2738,config,,,repeat,20,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-5-20260518-02:06:45-2738,config,,,**.alohaChannelModel,false,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].numApps,1,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-5-20260518-02:06:45-2738,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-5-20260518-02:06:45-2738,config,,,**.sigma,3.57,
General-5-20260518-02:06:45-2738,config,,,**.constraintAreaMinX,0m,
General-5-20260518-02:06:45-2738,config,,,**.constraintAreaMinY,0m,
General-5-20260518-02:06:45-2738,config,,,**.constraintAreaMinZ,0m,
General-5-20260518-02:06:45-2738,config,,,**.constraintAreaMaxZ,0m,
General-5-20260518-02:06:45-2738,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-5-20260518-02:06:45-2738,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-5-20260518-02:06:45-2738,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-5-20260518-02:06:45-2738,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-5-20260518-02:06:45-2738,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-5-20260518-02:06:45-2738,config,,,**.minInterferenceTime,0s,
General-5-20260518-02:06:45-2738,config,,,**.displayAddresses,false,
General-5-20260518-02:06:45-2738,config,,,**.numberOfNodes,6,
General-5-20260518-02:06:45-2738,config,,,**.numberOfGateways,1,
General-5-20260518-02:06:45-2738,config,,,**.constraintAreaMaxX,2376.0m,
General-5-20260518-02:06:45-2738,config,,,**.constraintAreaMaxY,1090.0m,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[0].**.initialX,544.00m,
General-5-20260518-02:06:45-2738,config,,,**.loRaGW[0].**.initialY,544.00m,
General-5-20260518-02:06:45-2738,config,,,output-scalar-file,../results/n100-gw1-s5.ini.sca,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-5-20260518-02:06:45-2738,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
