run,type,module,name,attrname,attrvalue,value
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[26].**.initialX,823.31m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[26].**.initialY,326.86m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[27].**.initialX,792.91m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[27].**.initialY,410.96m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[28].**.initialX,580.15m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[28].**.initialY,646.39m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[29].**.initialX,508.62m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[29].**.initialY,613.09m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[30].**.initialX,513.57m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[30].**.initialY,769.51m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[31].**.initialX,337.46m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[31].**.initialY,804.29m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[32].**.initialX,357.46m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[32].**.initialY,492.72m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[33].**.initialX,588.14m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[33].**.initialY,414.28m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[34].**.initialX,643.32m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[34].**.initialY,535.80m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[35].**.initialX,645.58m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[35].**.initialY,848.24m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[36].**.initialX,554.84m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[36].**.initialY,519.14m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[37].**.initialX,503.64m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[37].**.initialY,239.79m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[38].**.initialX,830.48m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[38].**.initialY,687.81m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[39].**.initialX,707.13m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[39].**.initialY,689.41m,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[0].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[0].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[1].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[1].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[2].**initialLoRaSF,9,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[2].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[3].**initialLoRaSF,8,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[3].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[4].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[4].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[5].**initialLoRaTP,11dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[6].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[6].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[7].**initialLoRaSF,9,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[7].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[8].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[8].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[9].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[9].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[10].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[10].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[11].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[11].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[12].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[12].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[13].**initialLoRaSF,9,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[13].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[14].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[14].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[15].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[15].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[16].**initialLoRaSF,8,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[16].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[17].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[17].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[18].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[18].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[19].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[19].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[20].**initialLoRaSF,9,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[20].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[21].**initialLoRaSF,7,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[21].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[22].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[22].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[23].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[23].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[24].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[24].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[25].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[25].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[26].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[26].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[27].**initialLoRaSF,11,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[27].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[28].**initialLoRaSF,8,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[28].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[29].**initialLoRaSF,7,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[29].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[30].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[30].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[31].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[31].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[32].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[32].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[33].**initialLoRaSF,9,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[33].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[34].**initialLoRaSF,8,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[34].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[35].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[35].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[36].**initialLoRaSF,7,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[36].**initialLoRaTP,5dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[37].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[37].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[38].**initialLoRaSF,12,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[38].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[39].**initialLoRaSF,10,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[39].**initialLoRaTP,14dBm,
General-0-20260518-22:50:21-16558,config,,,**.vector-recording,true,
General-0-20260518-22:50:21-16558,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-0-20260518-22:50:21-16558,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-0-20260518-22:50:21-16558,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-0-20260518-22:50:21-16558,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-0-20260518-22:50:21-16558,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-0-20260518-22:50:21-16558,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-0-20260518-22:50:21-16558,scalar,LoRaNetworkTest.networkServer.app[0],totalReceivedPackets,,,1232
General-1-20260518-23:34:40-35278,scalar,LoRaNetworkTest.networkServer.app[0],totalReceivedPackets,,,1156
General-2-20260519-00:18:35-54743,scalar,LoRaNetworkTest.networkServer.app[0],totalReceivedPackets,,,1078
